order_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
37607,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1
99821,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0
99035,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
15641,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
55408,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
98365,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1
24085,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0
68711,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1
13233,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1
20942,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1
12913,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0
72746,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0
73338,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0
40417,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
23393,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1
76256,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0
63652,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
50279,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
39366,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1
64996,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1
44938,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1
29794,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0
42051,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
62922,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
48984,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0
73476,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1
66891,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
61398,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0
25463,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1
38021,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1
72795,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1
70969,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0
84203,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0
43101,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0
96294,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0
38863,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0
58060,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0
36871,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
86096,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0
94493,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
81021,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
95874,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
60265,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0
45412,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1
33313,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1
11956,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1
60793,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
22725,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
21930,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1
26898,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
39459,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
57056,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1
79282,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0
46830,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1
59053,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
72930,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
38046,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1
17726,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
66665,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1
99469,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0
11738,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0
84513,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
70318,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1
64990,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0
26269,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
50623,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1
53486,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1
44917,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0
78090,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1
61858,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1
44144,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0
94529,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
58915,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
41091,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1
18774,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
57722,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1
77328,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0
23800,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1
21796,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
49085,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1
55324,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0
89248,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0
76902,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
25351,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1
71469,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
32657,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0
81299,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0
51683,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1
53616,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
33692,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
38665,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
10347,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0
53804,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
52698,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1
75245,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0
73164,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1
80724,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0
36779,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
13242,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0
27146,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0
71482,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1
65933,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
51637,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
46284,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1
27436,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
97141,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1
39551,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1
68211,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1
22950,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
99804,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0
54168,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
71219,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
63118,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1
86093,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0
25644,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
18768,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0
34585,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1
12449,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0
84091,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0
42480,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
47998,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1
56286,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
50714,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1
54719,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
40405,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0
24956,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1
92329,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0
84892,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
24904,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
59361,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1
74431,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
66970,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
93783,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1
66237,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
70828,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1
73663,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0
33011,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1
28775,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1
95167,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0
55007,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1
78389,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0
26774,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
34735,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
34135,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1
17652,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
81554,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0
79727,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1
26253,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
88629,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0
61793,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
46893,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1
67339,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
94344,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
45387,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1
54603,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0
62257,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1
32919,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1
99190,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
68181,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0
16423,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1
65212,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
50947,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1
87541,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1
86061,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1
74884,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
20213,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
31907,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
25990,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
27713,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
92626,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0
88834,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1
43652,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
12946,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
68428,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1
42056,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0
16009,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
28600,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
61783,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
51797,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0
61122,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0
44430,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
14413,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
37123,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1
39389,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1
68879,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
46402,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
74697,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
61446,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0
48375,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0
37819,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
13580,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1
47882,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
94265,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1
40223,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0
20930,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
28365,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0
96026,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
12320,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1
62242,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
36031,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0
62439,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1
48804,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1
36985,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0
50032,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0
49296,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1
47934,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
82299,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1
19830,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1
13319,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1
66934,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0
84089,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1
10980,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1
77578,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1
71805,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0
75407,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0
75482,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1
55418,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0
35713,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1
