order_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
26898,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39459,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
57056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79282,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
46830,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59053,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
72930,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38046,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17726,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
66665,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99469,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11738,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84513,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70318,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
64990,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26269,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50623,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44917,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
78090,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
61858,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44144,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
94529,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58915,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
41091,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18774,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
57722,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
77328,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23800,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21796,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49085,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55324,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
89248,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
76902,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25351,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32657,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81299,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51683,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
53616,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
33692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38665,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10347,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52698,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
75245,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
73164,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
80724,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36779,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13242,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27146,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
71482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65933,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
51637,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46284,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
27436,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
97141,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39551,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
68211,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22950,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99804,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
54168,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71219,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
63118,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
86093,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18768,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34585,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12449,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84091,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42480,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
47998,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56286,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50714,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
54719,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40405,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24956,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
92329,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
84892,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
24904,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59361,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74431,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
66970,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
93783,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
66237,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
70828,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
73663,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33011,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28775,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95167,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55007,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
78389,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
26774,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34735,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34135,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17652,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81554,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79727,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26253,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88629,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61793,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
46893,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67339,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
94344,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45387,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
54603,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
62257,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32919,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
99190,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
68181,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16423,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65212,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
50947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87541,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86061,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74884,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20213,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31907,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25990,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27713,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92626,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
88834,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43652,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12946,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68428,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42056,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28600,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
61783,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
51797,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44430,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14413,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
37123,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39389,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68879,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
46402,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
74697,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61446,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48375,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
37819,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13580,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
47882,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
94265,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40223,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28365,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
96026,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62242,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
36031,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62439,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
48804,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36985,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
50032,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
49296,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
47934,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
82299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19830,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
13319,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66934,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
84089,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10980,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77578,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
71805,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
75407,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75482,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55418,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35713,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
